,28y climatology,date2,month2,latlon,mdll
436,2.4573722,01,03,35.25|247.75,03|01|35.25|247.75
437,4.1182523,01,03,35.25|249.75,03|01|35.25|249.75
438,0.37352765,01,03,35.25|251.75,03|01|35.25|251.75
439,4.11827,01,03,35.25|253.75,03|01|35.25|253.75
440,5.9185376,01,03,35.25|255.75,03|01|35.25|255.75
441,5.8534646,01,03,35.25|257.75,03|01|35.25|257.75
442,6.607254,01,03,35.25|259.75,03|01|35.25|259.75
443,7.278261,01,03,35.25|261.75,03|01|35.25|261.75
444,8.248992,01,03,35.25|263.75,03|01|35.25|263.75
445,8.927763,01,03,35.25|265.75,03|01|35.25|265.75
446,9.489054,01,03,35.25|267.75,03|01|35.25|267.75
447,10.07221,01,03,35.25|269.75,03|01|35.25|269.75
448,9.040206,01,03,35.25|271.75,03|01|35.25|271.75
449,8.852029,01,03,35.25|273.75,03|01|35.25|273.75
450,8.107859,01,03,35.25|275.75,03|01|35.25|275.75
451,8.962516,01,03,35.25|277.75,03|01|35.25|277.75
452,9.60173,01,03,35.25|279.75,03|01|35.25|279.75
453,10.540925,01,03,35.25|281.75,03|01|35.25|281.75
454,11.297678,01,03,37.25|239.75,03|01|37.25|239.75
455,3.1467638,01,03,37.25|241.75,03|01|37.25|241.75
456,4.4476495,01,03,37.25|243.75,03|01|37.25|243.75
457,6.329946,01,03,37.25|245.75,03|01|37.25|245.75
458,1.2441221,01,03,37.25|247.75,03|01|37.25|247.75
459,4.4749556,01,03,37.25|249.75,03|01|37.25|249.75
460,-0.53701,01,03,37.25|251.75,03|01|37.25|251.75
461,-5.3785796,01,03,37.25|253.75,03|01|37.25|253.75
462,1.9388683,01,03,37.25|255.75,03|01|37.25|255.75
463,3.7163508,01,03,37.25|257.75,03|01|37.25|257.75
464,4.0645723,01,03,37.25|259.75,03|01|37.25|259.75
465,4.677001,01,03,37.25|261.75,03|01|37.25|261.75
466,5.0149307,01,03,37.25|263.75,03|01|37.25|263.75
467,5.5750623,01,03,37.25|265.75,03|01|37.25|265.75
468,5.5187745,01,03,37.25|267.75,03|01|37.25|267.75
469,6.143741,01,03,37.25|269.75,03|01|37.25|269.75
470,6.6411095,01,03,37.25|271.75,03|01|37.25|271.75
471,7.0360017,01,03,37.25|273.75,03|01|37.25|273.75
472,6.8254485,01,03,37.25|275.75,03|01|37.25|275.75
473,5.9849133,01,03,37.25|277.75,03|01|37.25|277.75
474,4.7173214,01,03,37.25|279.75,03|01|37.25|279.75
475,8.304904,01,03,37.25|281.75,03|01|37.25|281.75
476,10.60685,01,03,39.25|237.75,03|01|39.25|237.75
477,0.3203395,01,03,39.25|239.75,03|01|39.25|239.75
478,3.9560318,01,03,39.25|241.75,03|01|39.25|241.75
479,-0.025874628,01,03,39.25|243.75,03|01|39.25|243.75
480,-0.21984577,01,03,39.25|245.75,03|01|39.25|245.75
481,1.7416734,01,03,39.25|247.75,03|01|39.25|247.75
482,2.6354995,01,03,39.25|249.75,03|01|39.25|249.75
483,0.18170896,01,03,39.25|251.75,03|01|39.25|251.75
484,-8.275816,01,03,39.25|253.75,03|01|39.25|253.75
485,-0.113900065,01,03,39.25|255.75,03|01|39.25|255.75
486,1.5092353,01,03,39.25|257.75,03|01|39.25|257.75
487,2.0514157,01,03,39.25|259.75,03|01|39.25|259.75
488,2.5519106,01,03,39.25|261.75,03|01|39.25|261.75
489,3.0167832,01,03,39.25|263.75,03|01|39.25|263.75
490,2.903,01,03,39.25|265.75,03|01|39.25|265.75
491,3.3380342,01,03,39.25|267.75,03|01|39.25|267.75
492,4.0609846,01,03,39.25|269.75,03|01|39.25|269.75
493,3.8447945,01,03,39.25|271.75,03|01|39.25|271.75
494,3.8463044,01,03,39.25|273.75,03|01|39.25|273.75
495,4.060324,01,03,39.25|275.75,03|01|39.25|275.75
496,3.8875027,01,03,39.25|277.75,03|01|39.25|277.75
497,3.4386044,01,03,39.25|279.75,03|01|39.25|279.75
498,4.1749277,01,03,39.25|281.75,03|01|39.25|281.75
499,4.4187784,01,03,39.25|283.75,03|01|39.25|283.75
500,2.9098685,01,03,41.25|237.75,03|01|41.25|237.75
501,1.336321,01,03,41.25|239.75,03|01|41.25|239.75
502,3.4292474,01,03,41.25|241.75,03|01|41.25|241.75
503,-0.5475775,01,03,41.25|243.75,03|01|41.25|243.75
504,0.6393413,01,03,41.25|245.75,03|01|41.25|245.75
505,3.2242856,01,03,41.25|247.75,03|01|41.25|247.75
506,-3.8507054,01,03,41.25|249.75,03|01|41.25|249.75
507,-3.425274,01,03,41.25|251.75,03|01|41.25|251.75
508,-7.764717,01,03,41.25|253.75,03|01|41.25|253.75
509,-0.6292333,01,03,41.25|255.75,03|01|41.25|255.75
510,0.36570442,01,03,41.25|257.75,03|01|41.25|257.75
511,-0.32261613,01,03,41.25|259.75,03|01|41.25|259.75
512,-0.7604412,01,03,41.25|261.75,03|01|41.25|261.75
513,0.13636406,01,03,41.25|263.75,03|01|41.25|263.75
514,-0.021689657,01,03,41.25|265.75,03|01|41.25|265.75
515,0.5342228,01,03,41.25|267.75,03|01|41.25|267.75
516,0.6927077,01,03,41.25|269.75,03|01|41.25|269.75
517,1.0864997,01,03,41.25|271.75,03|01|41.25|271.75
518,0.77158463,01,03,41.25|273.75,03|01|41.25|273.75
519,0.7361079,01,03,41.25|275.75,03|01|41.25|275.75
520,1.0710064,01,03,41.25|277.75,03|01|41.25|277.75
521,0.5959994,01,03,41.25|279.75,03|01|41.25|279.75
522,0.40818512,01,03,41.25|281.75,03|01|41.25|281.75
523,0.5006995,01,03,41.25|283.75,03|01|41.25|283.75
524,1.1995212,01,03,41.25|285.75,03|01|41.25|285.75
525,1.4125268,01,03,41.25|287.75,03|01|41.25|287.75
526,0.6831497,01,03,43.25|237.75,03|01|43.25|237.75
527,0.77305657,01,03,43.25|239.75,03|01|43.25|239.75
528,0.43939704,01,03,43.25|241.75,03|01|43.25|241.75
529,4.56128,01,03,43.25|243.75,03|01|43.25|243.75
530,-0.49505866,01,03,43.25|245.75,03|01|43.25|245.75
531,-0.9707454,01,03,43.25|247.75,03|01|43.25|247.75
532,-8.885694,01,03,43.25|249.75,03|01|43.25|249.75
533,-1.6090995,01,03,43.25|251.75,03|01|43.25|251.75
534,-2.5723584,01,03,43.25|253.75,03|01|43.25|253.75
535,-1.7411388,01,03,43.25|255.75,03|01|43.25|255.75
536,-2.2093801,01,03,43.25|257.75,03|01|43.25|257.75
537,-2.2996907,01,03,43.25|259.75,03|01|43.25|259.75
538,-2.9918647,01,03,43.25|261.75,03|01|43.25|261.75
539,-3.773797,01,03,43.25|263.75,03|01|43.25|263.75
540,-3.3391042,01,03,43.25|265.75,03|01|43.25|265.75
541,-3.3610353,01,03,43.25|267.75,03|01|43.25|267.75
542,-2.3252063,01,03,43.25|269.75,03|01|43.25|269.75
543,-1.3003983,01,03,43.25|271.75,03|01|43.25|271.75
544,-0.54479355,01,03,43.25|273.75,03|01|43.25|273.75
545,-1.838049,01,03,43.25|275.75,03|01|43.25|275.75
546,-0.86323094,01,03,43.25|281.75,03|01|43.25|281.75
547,-1.4038359,01,03,43.25|283.75,03|01|43.25|283.75
548,-4.9893217,01,03,43.25|285.75,03|01|43.25|285.75
549,-3.2337966,01,03,43.25|287.75,03|01|43.25|287.75
550,5.511195,01,03,45.25|237.75,03|01|45.25|237.75
551,3.4497569,01,03,45.25|239.75,03|01|45.25|239.75
552,-0.88453007,01,03,45.25|241.75,03|01|45.25|241.75
553,-2.6469653,01,03,45.25|243.75,03|01|45.25|243.75
554,-1.4059994,01,03,45.25|245.75,03|01|45.25|245.75
555,-4.1559744,01,03,45.25|247.75,03|01|45.25|247.75
556,-6.601671,01,03,45.25|249.75,03|01|45.25|249.75
557,-1.5938042,01,03,45.25|251.75,03|01|45.25|251.75
558,-2.9541295,01,03,45.25|253.75,03|01|45.25|253.75
559,-3.566644,01,03,45.25|255.75,03|01|45.25|255.75
560,-4.6161423,01,03,45.25|257.75,03|01|45.25|257.75
561,-5.6004734,01,03,45.25|259.75,03|01|45.25|259.75
562,-7.1722493,01,03,45.25|261.75,03|01|45.25|261.75
563,-6.4831395,01,03,45.25|263.75,03|01|45.25|263.75
564,-5.0316157,01,03,45.25|265.75,03|01|45.25|265.75
565,-4.6324205,01,03,45.25|267.75,03|01|45.25|267.75
566,-5.570787,01,03,45.25|269.75,03|01|45.25|269.75
567,-4.98054,01,03,45.25|271.75,03|01|45.25|271.75
568,-4.0045056,01,03,45.25|273.75,03|01|45.25|273.75
569,-4.5737305,01,03,45.25|275.75,03|01|45.25|275.75
570,-7.264895,01,03,45.25|289.75,03|01|45.25|289.75
571,-5.939075,01,03,45.25|291.75,03|01|45.25|291.75
572,6.5987988,01,03,47.25|237.75,03|01|47.25|237.75
573,1.4894748,01,03,47.25|239.75,03|01|47.25|239.75
574,2.3486598,01,03,47.25|241.75,03|01|47.25|241.75
575,-0.7151839,01,03,47.25|243.75,03|01|47.25|243.75
576,-0.72996867,01,03,47.25|245.75,03|01|47.25|245.75
577,-2.072997,01,03,47.25|247.75,03|01|47.25|247.75
578,-3.5741436,01,03,47.25|249.75,03|01|47.25|249.75
579,-3.1485333,01,03,47.25|251.75,03|01|47.25|251.75
580,-4.4300537,01,03,47.25|253.75,03|01|47.25|253.75
581,-5.816271,01,03,47.25|255.75,03|01|47.25|255.75
582,-6.819218,01,03,47.25|257.75,03|01|47.25|257.75
583,-7.8556137,01,03,47.25|259.75,03|01|47.25|259.75
584,-8.408288,01,03,47.25|261.75,03|01|47.25|261.75
585,-7.669549,01,03,47.25|263.75,03|01|47.25|263.75
586,-7.2914586,01,03,47.25|265.75,03|01|47.25|265.75
587,-7.6030626,01,03,47.25|267.75,03|01|47.25|267.75
588,-6.7205467,01,03,47.25|269.75,03|01|47.25|269.75
589,-6.3289003,01,03,47.25|271.75,03|01|47.25|271.75
590,-5.3842764,01,03,47.25|273.75,03|01|47.25|273.75
591,22.315475,01,04,27.25|261.75,04|01|27.25|261.75
592,21.50741,01,04,27.25|277.75,04|01|27.25|277.75
593,22.063112,01,04,27.25|279.75,04|01|27.25|279.75
594,21.260988,01,04,29.25|259.75,04|01|29.25|259.75
595,20.007414,01,04,29.25|261.75,04|01|29.25|261.75
596,19.843885,01,04,29.25|263.75,04|01|29.25|263.75
597,19.471928,01,04,29.25|277.75,04|01|29.25|277.75
598,15.405759,01,04,31.25|255.75,04|01|31.25|255.75
599,17.908802,01,04,31.25|257.75,04|01|31.25|257.75
600,17.160583,01,04,31.25|259.75,04|01|31.25|259.75
601,17.356037,01,04,31.25|261.75,04|01|31.25|261.75
602,18.078367,01,04,31.25|263.75,04|01|31.25|263.75
603,17.997108,01,04,31.25|265.75,04|01|31.25|265.75
604,17.58847,01,04,31.25|267.75,04|01|31.25|267.75
605,17.242857,01,04,31.25|269.75,04|01|31.25|269.75
606,17.24217,01,04,31.25|271.75,04|01|31.25|271.75
607,17.117928,01,04,31.25|273.75,04|01|31.25|273.75
608,17.54148,01,04,31.25|275.75,04|01|31.25|275.75
609,18.482676,01,04,31.25|277.75,04|01|31.25|277.75
610,15.2943125,01,04,33.25|243.75,04|01|33.25|243.75
611,19.341917,01,04,33.25|245.75,04|01|33.25|245.75
612,19.938982,01,04,33.25|247.75,04|01|33.25|247.75
613,15.162302,01,04,33.25|249.75,04|01|33.25|249.75
614,8.075662,01,04,33.25|251.75,04|01|33.25|251.75
615,14.493076,01,04,33.25|253.75,04|01|33.25|253.75
616,15.220195,01,04,33.25|255.75,04|01|33.25|255.75
617,15.120929,01,04,33.25|257.75,04|01|33.25|257.75
618,16.271183,01,04,33.25|259.75,04|01|33.25|259.75
619,16.409725,01,04,33.25|261.75,04|01|33.25|261.75
620,16.584682,01,04,33.25|263.75,04|01|33.25|263.75
621,16.44454,01,04,33.25|265.75,04|01|33.25|265.75
622,16.256924,01,04,33.25|267.75,04|01|33.25|267.75
623,16.084692,01,04,33.25|269.75,04|01|33.25|269.75
624,15.977366,01,04,33.25|271.75,04|01|33.25|271.75
625,15.81204,01,04,33.25|273.75,04|01|33.25|273.75
626,15.319902,01,04,33.25|275.75,04|01|33.25|275.75
627,16.068682,01,04,33.25|277.75,04|01|33.25|277.75
628,16.995827,01,04,33.25|279.75,04|01|33.25|279.75
629,11.806946,01,04,35.25|239.75,04|01|35.25|239.75
630,10.641984,01,04,35.25|241.75,04|01|35.25|241.75
631,18.130766,01,04,35.25|243.75,04|01|35.25|243.75
632,14.675721,01,04,35.25|245.75,04|01|35.25|245.75
633,7.4115796,01,04,35.25|247.75,04|01|35.25|247.75
634,9.473428,01,04,35.25|249.75,04|01|35.25|249.75
635,5.4581676,01,04,35.25|251.75,04|01|35.25|251.75
636,9.482277,01,04,35.25|253.75,04|01|35.25|253.75
637,11.976277,01,04,35.25|255.75,04|01|35.25|255.75
638,12.268821,01,04,35.25|257.75,04|01|35.25|257.75
639,13.538693,01,04,35.25|259.75,04|01|35.25|259.75
640,14.101443,01,04,35.25|261.75,04|01|35.25|261.75
641,14.390969,01,04,35.25|263.75,04|01|35.25|263.75
642,15.005669,01,04,35.25|265.75,04|01|35.25|265.75
643,14.8075,01,04,35.25|267.75,04|01|35.25|267.75
644,15.13413,01,04,35.25|269.75,04|01|35.25|269.75
645,13.724534,01,04,35.25|271.75,04|01|35.25|271.75
646,13.435261,01,04,35.25|273.75,04|01|35.25|273.75
647,12.51424,01,04,35.25|275.75,04|01|35.25|275.75
648,13.963201,01,04,35.25|277.75,04|01|35.25|277.75
649,14.755841,01,04,35.25|279.75,04|01|35.25|279.75
650,15.834201,01,04,35.25|281.75,04|01|35.25|281.75
651,14.418074,01,04,37.25|239.75,04|01|37.25|239.75
652,6.6472516,01,04,37.25|241.75,04|01|37.25|241.75
653,8.9639,01,04,37.25|243.75,04|01|37.25|243.75
654,10.972845,01,04,37.25|245.75,04|01|37.25|245.75
655,6.610218,01,04,37.25|247.75,04|01|37.25|247.75
656,10.159553,01,04,37.25|249.75,04|01|37.25|249.75
657,4.9793444,01,04,37.25|251.75,04|01|37.25|251.75
658,1.3678372,01,04,37.25|253.75,04|01|37.25|253.75
659,8.342434,01,04,37.25|255.75,04|01|37.25|255.75
660,10.594606,01,04,37.25|257.75,04|01|37.25|257.75
661,11.260152,01,04,37.25|259.75,04|01|37.25|259.75
662,12.0594635,01,04,37.25|261.75,04|01|37.25|261.75
663,12.100271,01,04,37.25|263.75,04|01|37.25|263.75
664,12.034347,01,04,37.25|265.75,04|01|37.25|265.75
665,11.582,01,04,37.25|267.75,04|01|37.25|267.75
666,11.568037,01,04,37.25|269.75,04|01|37.25|269.75
667,11.522364,01,04,37.25|271.75,04|01|37.25|271.75
668,11.630116,01,04,37.25|273.75,04|01|37.25|273.75
669,10.937781,01,04,37.25|275.75,04|01|37.25|275.75
670,10.520209,01,04,37.25|277.75,04|01|37.25|277.75
671,10.358667,01,04,37.25|279.75,04|01|37.25|279.75
672,13.768213,01,04,37.25|281.75,04|01|37.25|281.75
673,13.48555,01,04,39.25|237.75,04|01|39.25|237.75
674,3.1180742,01,04,39.25|239.75,04|01|39.25|239.75
675,8.431878,01,04,39.25|241.75,04|01|39.25|241.75
676,4.279205,01,04,39.25|243.75,04|01|39.25|243.75
677,5.142408,01,04,39.25|245.75,04|01|39.25|245.75
678,6.722172,01,04,39.25|247.75,04|01|39.25|247.75
679,7.923644,01,04,39.25|249.75,04|01|39.25|249.75
680,6.1709437,01,04,39.25|251.75,04|01|39.25|251.75
681,-2.127604,01,04,39.25|253.75,04|01|39.25|253.75
682,6.395935,01,04,39.25|255.75,04|01|39.25|255.75
683,8.456898,01,04,39.25|257.75,04|01|39.25|257.75
684,9.505722,01,04,39.25|259.75,04|01|39.25|259.75
685,10.119424,01,04,39.25|261.75,04|01|39.25|261.75
686,10.250708,01,04,39.25|263.75,04|01|39.25|263.75
687,10.241154,01,04,39.25|265.75,04|01|39.25|265.75
688,9.949602,01,04,39.25|267.75,04|01|39.25|267.75
689,10.225324,01,04,39.25|269.75,04|01|39.25|269.75
690,9.513071,01,04,39.25|271.75,04|01|39.25|271.75
691,9.176662,01,04,39.25|273.75,04|01|39.25|273.75
692,9.549774,01,04,39.25|275.75,04|01|39.25|275.75
693,9.44571,01,04,39.25|277.75,04|01|39.25|277.75
694,9.258117,01,04,39.25|279.75,04|01|39.25|279.75
695,10.10222,01,04,39.25|281.75,04|01|39.25|281.75
696,10.881375,01,04,39.25|283.75,04|01|39.25|283.75
697,6.3309855,01,04,41.25|237.75,04|01|41.25|237.75
698,4.762381,01,04,41.25|239.75,04|01|41.25|239.75
699,6.5606585,01,04,41.25|241.75,04|01|41.25|241.75
700,3.4363208,01,04,41.25|243.75,04|01|41.25|243.75
701,6.118634,01,04,41.25|245.75,04|01|41.25|245.75
702,9.064119,01,04,41.25|247.75,04|01|41.25|247.75
703,2.7859123,01,04,41.25|249.75,04|01|41.25|249.75
704,3.9757948,01,04,41.25|251.75,04|01|41.25|251.75
705,-0.62616163,01,04,41.25|253.75,04|01|41.25|253.75
706,5.5061584,01,04,41.25|255.75,04|01|41.25|255.75
707,7.588762,01,04,41.25|257.75,04|01|41.25|257.75
708,7.6230884,01,04,41.25|259.75,04|01|41.25|259.75
709,7.9719896,01,04,41.25|261.75,04|01|41.25|261.75
710,8.570931,01,04,41.25|263.75,04|01|41.25|263.75
711,7.96648,01,04,41.25|265.75,04|01|41.25|265.75
712,8.020729,01,04,41.25|267.75,04|01|41.25|267.75
713,7.456079,01,04,41.25|269.75,04|01|41.25|269.75
714,7.676625,01,04,41.25|271.75,04|01|41.25|271.75
715,6.7219024,01,04,41.25|273.75,04|01|41.25|273.75
716,7.3606725,01,04,41.25|275.75,04|01|41.25|275.75
717,7.09135,01,04,41.25|277.75,04|01|41.25|277.75
718,6.804699,01,04,41.25|279.75,04|01|41.25|279.75
719,6.400394,01,04,41.25|281.75,04|01|41.25|281.75
720,6.597657,01,04,41.25|283.75,04|01|41.25|283.75
721,7.339463,01,04,41.25|285.75,04|01|41.25|285.75
722,6.9535623,01,04,41.25|287.75,04|01|41.25|287.75
723,2.5177531,01,04,43.25|237.75,04|01|43.25|237.75
724,4.176397,01,04,43.25|239.75,04|01|43.25|239.75
725,4.4270196,01,04,43.25|241.75,04|01|43.25|241.75
726,8.723497,01,04,43.25|243.75,04|01|43.25|243.75
727,5.2878375,01,04,43.25|245.75,04|01|43.25|245.75
728,5.656671,01,04,43.25|247.75,04|01|43.25|247.75
729,-0.81122154,01,04,43.25|249.75,04|01|43.25|249.75
730,6.0783415,01,04,43.25|251.75,04|01|43.25|251.75
731,4.890984,01,04,43.25|253.75,04|01|43.25|253.75
732,5.675117,01,04,43.25|255.75,04|01|43.25|255.75
733,6.180999,01,04,43.25|257.75,04|01|43.25|257.75
734,6.9593606,01,04,43.25|259.75,04|01|43.25|259.75
735,6.895376,01,04,43.25|261.75,04|01|43.25|261.75
736,6.131077,01,04,43.25|263.75,04|01|43.25|263.75
737,5.4462366,01,04,43.25|265.75,04|01|43.25|265.75
738,4.9498916,01,04,43.25|267.75,04|01|43.25|267.75
739,5.1636634,01,04,43.25|269.75,04|01|43.25|269.75
740,5.7684383,01,04,43.25|271.75,04|01|43.25|271.75
741,5.0724325,01,04,43.25|273.75,04|01|43.25|273.75
742,5.559345,01,04,43.25|275.75,04|01|43.25|275.75
743,5.0434265,01,04,43.25|281.75,04|01|43.25|281.75
744,5.022046,01,04,43.25|283.75,04|01|43.25|283.75
745,2.4228609,01,04,43.25|285.75,04|01|43.25|285.75
746,4.4297285,01,04,43.25|287.75,04|01|43.25|287.75
747,7.972447,01,04,45.25|237.75,04|01|45.25|237.75
748,7.335554,01,04,45.25|239.75,04|01|45.25|239.75
749,3.0969899,01,04,45.25|241.75,04|01|45.25|241.75
750,2.6664674,01,04,45.25|243.75,04|01|45.25|243.75
751,5.013363,01,04,45.25|245.75,04|01|45.25|245.75
752,2.9646327,01,04,45.25|247.75,04|01|45.25|247.75
753,0.1688761,01,04,45.25|249.75,04|01|45.25|249.75
754,5.306483,01,04,45.25|251.75,04|01|45.25|251.75
755,5.04595,01,04,45.25|253.75,04|01|45.25|253.75
756,4.715741,01,04,45.25|255.75,04|01|45.25|255.75
757,4.541853,01,04,45.25|257.75,04|01|45.25|257.75
758,5.1756735,01,04,45.25|259.75,04|01|45.25|259.75
759,4.043546,01,04,45.25|261.75,04|01|45.25|261.75
760,3.47989,01,04,45.25|263.75,04|01|45.25|263.75
761,4.073522,01,04,45.25|265.75,04|01|45.25|265.75
762,4.0815187,01,04,45.25|267.75,04|01|45.25|267.75
763,2.2489197,01,04,45.25|269.75,04|01|45.25|269.75
764,2.5311422,01,04,45.25|271.75,04|01|45.25|271.75
765,2.2575996,01,04,45.25|273.75,04|01|45.25|273.75
766,2.4741497,01,04,45.25|275.75,04|01|45.25|275.75
767,0.5714196,01,04,45.25|289.75,04|01|45.25|289.75
768,2.1376388,01,04,45.25|291.75,04|01|45.25|291.75
769,8.226745,01,04,47.25|237.75,04|01|47.25|237.75
770,7.2909074,01,04,47.25|239.75,04|01|47.25|239.75
771,7.48778,01,04,47.25|241.75,04|01|47.25|241.75
772,4.0935826,01,04,47.25|243.75,04|01|47.25|243.75
773,5.0842204,01,04,47.25|245.75,04|01|47.25|245.75
774,4.2787766,01,04,47.25|247.75,04|01|47.25|247.75
775,3.3699126,01,04,47.25|249.75,04|01|47.25|249.75
776,4.933083,01,04,47.25|251.75,04|01|47.25|251.75
777,4.9893055,01,04,47.25|253.75,04|01|47.25|253.75
778,3.7891545,01,04,47.25|255.75,04|01|47.25|255.75
779,2.8863494,01,04,47.25|257.75,04|01|47.25|257.75
780,2.04363,01,04,47.25|259.75,04|01|47.25|259.75
781,1.693905,01,04,47.25|261.75,04|01|47.25|261.75
782,2.3892753,01,04,47.25|263.75,04|01|47.25|263.75
783,1.3586156,01,04,47.25|265.75,04|01|47.25|265.75
784,0.4162099,01,04,47.25|267.75,04|01|47.25|267.75
785,0.54175603,01,04,47.25|269.75,04|01|47.25|269.75
786,0.4165873,01,04,47.25|271.75,04|01|47.25|271.75
787,0.31282443,01,04,47.25|273.75,04|01|47.25|273.75
788,25.549555,01,05,27.25|261.75,05|01|27.25|261.75
789,24.116133,01,05,27.25|277.75,05|01|27.25|277.75
790,24.14183,01,05,27.25|279.75,05|01|27.25|279.75
791,24.766386,01,05,29.25|259.75,05|01|29.25|259.75
792,23.340866,01,05,29.25|261.75,05|01|29.25|261.75
793,22.970997,01,05,29.25|263.75,05|01|29.25|263.75
794,22.540787,01,05,29.25|277.75,05|01|29.25|277.75
795,18.727148,01,05,31.25|255.75,05|01|31.25|255.75
796,21.011154,01,05,31.25|257.75,05|01|31.25|257.75
797,20.8589,01,05,31.25|259.75,05|01|31.25|259.75
798,20.441826,01,05,31.25|261.75,05|01|31.25|261.75
799,20.98372,01,05,31.25|263.75,05|01|31.25|263.75
800,21.640778,01,05,31.25|265.75,05|01|31.25|265.75
801,21.760862,01,05,31.25|267.75,05|01|31.25|267.75
802,21.056837,01,05,31.25|269.75,05|01|31.25|269.75
803,20.922907,01,05,31.25|271.75,05|01|31.25|271.75
804,20.904442,01,05,31.25|273.75,05|01|31.25|273.75
805,21.387577,01,05,31.25|275.75,05|01|31.25|275.75
806,21.861528,01,05,31.25|277.75,05|01|31.25|277.75
807,19.79454,01,05,33.25|243.75,05|01|33.25|243.75
808,23.454456,01,05,33.25|245.75,05|01|33.25|245.75
809,24.421558,01,05,33.25|247.75,05|01|33.25|247.75
810,19.366554,01,05,33.25|249.75,05|01|33.25|249.75
811,11.504041,01,05,33.25|251.75,05|01|33.25|251.75
812,18.001844,01,05,33.25|253.75,05|01|33.25|253.75
813,18.042217,01,05,33.25|255.75,05|01|33.25|255.75
814,17.76761,01,05,33.25|257.75,05|01|33.25|257.75
815,19.337282,01,05,33.25|259.75,05|01|33.25|259.75
816,18.923582,01,05,33.25|261.75,05|01|33.25|261.75
817,19.363916,01,05,33.25|263.75,05|01|33.25|263.75
818,20.162746,01,05,33.25|265.75,05|01|33.25|265.75
819,20.405167,01,05,33.25|267.75,05|01|33.25|267.75
820,20.564823,01,05,33.25|269.75,05|01|33.25|269.75
821,20.055162,01,05,33.25|271.75,05|01|33.25|271.75
822,19.595333,01,05,33.25|273.75,05|01|33.25|273.75
823,19.43869,01,05,33.25|275.75,05|01|33.25|275.75
824,19.911013,01,05,33.25|277.75,05|01|33.25|277.75
825,20.31768,01,05,33.25|279.75,05|01|33.25|279.75
826,15.158379,01,05,35.25|239.75,05|01|35.25|239.75
827,15.373621,01,05,35.25|241.75,05|01|35.25|241.75
828,22.922743,01,05,35.25|243.75,05|01|35.25|243.75
829,18.931288,01,05,35.25|245.75,05|01|35.25|245.75
830,10.833734,01,05,35.25|247.75,05|01|35.25|247.75
831,12.74896,01,05,35.25|249.75,05|01|35.25|249.75
832,7.966499,01,05,35.25|251.75,05|01|35.25|251.75
833,12.060125,01,05,35.25|253.75,05|01|35.25|253.75
834,13.769064,01,05,35.25|255.75,05|01|35.25|255.75
835,14.099594,01,05,35.25|257.75,05|01|35.25|257.75
836,15.795342,01,05,35.25|259.75,05|01|35.25|259.75
837,16.885992,01,05,35.25|261.75,05|01|35.25|261.75
838,17.266113,01,05,35.25|263.75,05|01|35.25|263.75
839,17.987461,01,05,35.25|265.75,05|01|35.25|265.75
840,18.238005,01,05,35.25|267.75,05|01|35.25|267.75
841,19.425167,01,05,35.25|269.75,05|01|35.25|269.75
842,18.08385,01,05,35.25|271.75,05|01|35.25|271.75
843,17.904028,01,05,35.25|273.75,05|01|35.25|273.75
844,16.919104,01,05,35.25|275.75,05|01|35.25|275.75
845,17.87728,01,05,35.25|277.75,05|01|35.25|277.75
846,18.94166,01,05,35.25|279.75,05|01|35.25|279.75
847,19.835678,01,05,35.25|281.75,05|01|35.25|281.75
848,18.982956,01,05,37.25|239.75,05|01|37.25|239.75
849,11.488401,01,05,37.25|241.75,05|01|37.25|241.75
850,13.203049,01,05,37.25|243.75,05|01|37.25|243.75
851,15.137389,01,05,37.25|245.75,05|01|37.25|245.75
852,9.958561,01,05,37.25|247.75,05|01|37.25|247.75
853,13.481744,01,05,37.25|249.75,05|01|37.25|249.75
854,7.5008717,01,05,37.25|251.75,05|01|37.25|251.75
855,3.5725362,01,05,37.25|253.75,05|01|37.25|253.75
856,9.9719715,01,05,37.25|255.75,05|01|37.25|255.75
857,12.441502,01,05,37.25|257.75,05|01|37.25|257.75
858,13.839945,01,05,37.25|259.75,05|01|37.25|259.75
859,15.000415,01,05,37.25|261.75,05|01|37.25|261.75
860,15.268804,01,05,37.25|263.75,05|01|37.25|263.75
861,15.681664,01,05,37.25|265.75,05|01|37.25|265.75
862,15.564698,01,05,37.25|267.75,05|01|37.25|267.75
863,15.870014,01,05,37.25|269.75,05|01|37.25|269.75
864,16.626856,01,05,37.25|271.75,05|01|37.25|271.75
865,16.655527,01,05,37.25|273.75,05|01|37.25|273.75
866,16.894884,01,05,37.25|275.75,05|01|37.25|275.75
